ce96c2718b567977fcedc548cf6d58cfee2e1a25,
Test=copyin, Iter=0, ExecCount=5, Mean=59331927.2, Standard Deviation=2540321.6366997114
Test=copyout, Iter=0, ExecCount=5, Mean=10767599.4, Standard Deviation=674813.3467058132
Test=copyinstr1, Iter=0, ExecCount=5, Mean=9777997.4, Standard Deviation=1329336.1352691425
Test=copyinstr2, Iter=0, ExecCount=5, Mean=15100935.8, Standard Deviation=630287.6100564726
Test=copyinstr3, Iter=0, ExecCount=5, Mean=11550460.2, Standard Deviation=204713.13676386283
Test=rwsbrk, Iter=0, ExecCount=5, Mean=37053820.2, Standard Deviation=3184215.738784623
Test=truncate1, Iter=0, ExecCount=5, Mean=52177111.4, Standard Deviation=1193376.1562752542
Test=truncate2, Iter=0, ExecCount=5, Mean=46153311.6, Standard Deviation=2488402.539364522
Test=truncate3, Iter=0, ExecCount=5, Mean=537860231, Standard Deviation=15013218.251452334
Test=reparent2, Iter=0, ExecCount=5, Mean=3529185075.2, Standard Deviation=38731558.31058279
Test=pgbug, Iter=0, ExecCount=5, Mean=9303502, Standard Deviation=1399284.425767149
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=31140036.2, Standard Deviation=1339663.8955651151
Test=badarg, Iter=0, ExecCount=5, Mean=433290661.2, Standard Deviation=20963164.23966292
Test=reparent, Iter=0, ExecCount=5, Mean=977659480.4, Standard Deviation=9128595.921214106
Test=twochildren, Iter=0, ExecCount=5, Mean=851237007.6, Standard Deviation=21989630.206617944
Test=forkfork, Iter=0, ExecCount=5, Mean=780289936.4, Standard Deviation=8154800.67945528
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2452658842.4, Standard Deviation=58067660.804233536
Test=argptest, Iter=0, ExecCount=5, Mean=9341449.2, Standard Deviation=1123564.643355112
Test=createdelete, Iter=0, ExecCount=5, Mean=1805583150.2, Standard Deviation=31185391.19523678
Test=linkunlink, Iter=0, ExecCount=5, Mean=794670023.4, Standard Deviation=17534976.17186634
Test=linktest, Iter=0, ExecCount=5, Mean=109769668.6, Standard Deviation=3009269.6749763554
Test=unlinkread, Iter=0, ExecCount=5, Mean=92833325.6, Standard Deviation=5771794.604922138
Test=concreate, Iter=0, ExecCount=5, Mean=961551590, Standard Deviation=77658250.3931638
Test=subdir, Iter=0, ExecCount=5, Mean=276938169.8, Standard Deviation=6149418.13807674
Test=fourfiles, Iter=0, ExecCount=5, Mean=296394938, Standard Deviation=7717335.308966075
Test=sharedfd, Iter=0, ExecCount=5, Mean=821518192.8, Standard Deviation=13890096.810813945
Test=dirtest, Iter=0, ExecCount=5, Mean=48682846.2, Standard Deviation=1598017.593215325
Test=exectest, Iter=0, ExecCount=5, Mean=71997663.6, Standard Deviation=3873311.122805951
Test=bigargtest, Iter=0, ExecCount=5, Mean=56560634.6, Standard Deviation=1837470.9777453085
Test=bigwrite, Iter=0, ExecCount=5, Mean=1837067249.4, Standard Deviation=32200192.78960061
Test=bsstest, Iter=0, ExecCount=5, Mean=8959860.8, Standard Deviation=961673.4699601523
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2172578705.8, Standard Deviation=17219008.701373048
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1596163831, Standard Deviation=11135570.113059254
Test=kernmem, Iter=0, ExecCount=5, Mean=295452363, Standard Deviation=76263666.36912094
Test=sbrkfail, Iter=0, ExecCount=5, Mean=2975279868.2, Standard Deviation=30710573.756722827
Test=sbrkarg, Iter=0, ExecCount=5, Mean=56923945, Standard Deviation=2600280.01654168
Test=validatetest, Iter=0, ExecCount=5, Mean=136513912.4, Standard Deviation=1927774.6322779278
Test=stacktest, Iter=0, ExecCount=5, Mean=12800327.6, Standard Deviation=1342221.789879117
Test=opentest, Iter=0, ExecCount=5, Mean=15821903, Standard Deviation=645971.1267881871
Test=writetest, Iter=0, ExecCount=5, Mean=710506671, Standard Deviation=30038278.70228395
Test=writebig, Iter=0, ExecCount=5, Mean=1663841293.2, Standard Deviation=51249103.14176073
Test=createtest, Iter=0, ExecCount=5, Mean=1960351678.6, Standard Deviation=29909361.92924247
Test=openiput, Iter=0, ExecCount=5, Mean=329626909.8, Standard Deviation=74784137.75478463
Test=exitiput, Iter=0, ExecCount=5, Mean=53377916.8, Standard Deviation=3023923.682630185
Test=iput, Iter=0, ExecCount=5, Mean=50181287, Standard Deviation=2262104.326502538
Test=mem, Iter=0, ExecCount=5, Mean=4116277269, Standard Deviation=34828777.52001259
Test=pipe1, Iter=0, ExecCount=5, Mean=24155057.8, Standard Deviation=1806923.5545158517
Test=killstatus, Iter=0, ExecCount=5, Mean=2502441419.8, Standard Deviation=131992979.48914258
Test=preempt, Iter=0, ExecCount=5, Mean=582889726.8, Standard Deviation=194496666.1471288
Test=exitwait, Iter=0, ExecCount=5, Mean=258232753.2, Standard Deviation=1039750.1069972053
Test=rmdot, Iter=0, ExecCount=5, Mean=58431954, Standard Deviation=2732432.0890103565
Test=fourteen, Iter=0, ExecCount=5, Mean=113848881.6, Standard Deviation=7345197.72783499
Test=bigfile, Iter=0, ExecCount=5, Mean=164484121.6, Standard Deviation=6739715.207261157
Test=dirfile, Iter=0, ExecCount=5, Mean=73020195.6, Standard Deviation=2348166.593989085
Test=iref, Iter=0, ExecCount=5, Mean=1577287659.4, Standard Deviation=21405115.674445696
Test=forktest, Iter=0, ExecCount=5, Mean=161724846.6, Standard Deviation=2007839.0387228008
Test=bigdir, Iter=0, ExecCount=5, Mean=1845682395, Standard Deviation=1094270326.1438951
dae753bf74ea64792221f9f8d86d4e6c2ebdcbe5,
Test=manywrites, Iter=0, ExecCount=5, Mean=3904045595, Standard Deviation=340579201.642749
Test=execout, Iter=0, ExecCount=5, Mean=3154136406.6, Standard Deviation=440979415.63696074
Test=copyin, Iter=0, ExecCount=5, Mean=55947944.2, Standard Deviation=5125818.680412691
Test=copyout, Iter=0, ExecCount=5, Mean=13820706.2, Standard Deviation=2495026.445303476
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8681080.6, Standard Deviation=631779.0626194413
Test=copyinstr2, Iter=0, ExecCount=5, Mean=15235430.8, Standard Deviation=1629972.5482543258
Test=copyinstr3, Iter=0, ExecCount=5, Mean=11744251.4, Standard Deviation=412467.3966137202
Test=rwsbrk, Iter=0, ExecCount=5, Mean=34536244, Standard Deviation=3386286.1255709035
Test=truncate1, Iter=0, ExecCount=5, Mean=53309466.8, Standard Deviation=3704387.2610064275
Test=truncate2, Iter=0, ExecCount=5, Mean=43967662.4, Standard Deviation=3973598.5369899664
Test=truncate3, Iter=0, ExecCount=5, Mean=472234159.8, Standard Deviation=10855848.777517546
Test=reparent2, Iter=0, ExecCount=5, Mean=3455688142, Standard Deviation=54006771.37414186
Test=pgbug, Iter=0, ExecCount=5, Mean=7433248.2, Standard Deviation=1250379.4686562954
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=22786213.2, Standard Deviation=1516012.4038279504
Test=badarg, Iter=0, ExecCount=5, Mean=421048182.6, Standard Deviation=55445682.44752943
Test=reparent, Iter=0, ExecCount=5, Mean=918738541.8, Standard Deviation=11563393.1538096
Test=twochildren, Iter=0, ExecCount=5, Mean=705732006.4, Standard Deviation=12891416.24367138
Test=forkfork, Iter=0, ExecCount=5, Mean=763384880.6, Standard Deviation=2223739.0750427083
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2450423531.8, Standard Deviation=62911523.454052314
Test=argptest, Iter=0, ExecCount=5, Mean=8345897.6, Standard Deviation=1032144.0661779246
Test=createdelete, Iter=0, ExecCount=5, Mean=1400258724.8, Standard Deviation=54629105.40252326
Test=linkunlink, Iter=0, ExecCount=5, Mean=618183597.6, Standard Deviation=9564664.559462307
Test=linktest, Iter=0, ExecCount=5, Mean=91729060.6, Standard Deviation=1133845.8808781288
Test=unlinkread, Iter=0, ExecCount=5, Mean=82779101, Standard Deviation=1862878.1737891503
Test=concreate, Iter=0, ExecCount=5, Mean=856532367.6, Standard Deviation=1845292387.9917114
Test=subdir, Iter=0, ExecCount=5, Mean=226093154.6, Standard Deviation=2177700.7957938802
Test=fourfiles, Iter=0, ExecCount=5, Mean=270780060, Standard Deviation=18824465.722938724
Test=sharedfd, Iter=0, ExecCount=5, Mean=781399374, Standard Deviation=4335646.792246054
Test=dirtest, Iter=0, ExecCount=5, Mean=47754605, Standard Deviation=1274575.1662430505
Test=exectest, Iter=0, ExecCount=5, Mean=68467656.4, Standard Deviation=2965260.829101093
Test=bigargtest, Iter=0, ExecCount=5, Mean=56415624.2, Standard Deviation=3087827.5039607054
Test=bigwrite, Iter=0, ExecCount=5, Mean=1814314832, Standard Deviation=23358153.2271471
Test=bsstest, Iter=0, ExecCount=5, Mean=13150273.6, Standard Deviation=1234069.8496054832
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2168659910, Standard Deviation=12793949.4235502
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1622653907, Standard Deviation=11392523.549757775
Test=kernmem, Iter=0, ExecCount=5, Mean=274427512.6, Standard Deviation=46195355.41426444
Test=sbrkfail, Iter=0, ExecCount=5, Mean=3061686242, Standard Deviation=24563805.828359954
Test=sbrkarg, Iter=0, ExecCount=5, Mean=54491912.8, Standard Deviation=2354103.7068907353
Test=validatetest, Iter=0, ExecCount=5, Mean=119539119, Standard Deviation=3868590.562945632
Test=stacktest, Iter=0, ExecCount=5, Mean=15311021.8, Standard Deviation=3969523.0834791353
Test=opentest, Iter=0, ExecCount=5, Mean=15473466.6, Standard Deviation=972469.2883103301
Test=writetest, Iter=0, ExecCount=5, Mean=789024334, Standard Deviation=21308360.33456947
Test=writebig, Iter=0, ExecCount=5, Mean=1665826979.6, Standard Deviation=34574622.53250682
Test=createtest, Iter=0, ExecCount=5, Mean=1718857873.4, Standard Deviation=21892829.191806145
Test=openiput, Iter=0, ExecCount=5, Mean=351762781.4, Standard Deviation=22931426.995743673
Test=exitiput, Iter=0, ExecCount=5, Mean=49086545.8, Standard Deviation=2559635.7120963912
Test=iput, Iter=0, ExecCount=5, Mean=49570269, Standard Deviation=3563682.636854887
Test=mem, Iter=0, ExecCount=5, Mean=4072798768.8, Standard Deviation=22282557.950232435
Test=pipe1, Iter=0, ExecCount=5, Mean=24420111, Standard Deviation=738826.5122574447
Test=killstatus, Iter=0, ExecCount=5, Mean=2545075483.8, Standard Deviation=35915900.25657005
Test=preempt, Iter=0, ExecCount=5, Mean=584396936.6, Standard Deviation=198744109.38573217
Test=exitwait, Iter=0, ExecCount=5, Mean=261134966.6, Standard Deviation=3518716.407710957
Test=rmdot, Iter=0, ExecCount=5, Mean=54302088, Standard Deviation=2177027.364914369
Test=fourteen, Iter=0, ExecCount=5, Mean=101632946.8, Standard Deviation=2734227.950763195
Test=bigfile, Iter=0, ExecCount=5, Mean=151585107.6, Standard Deviation=2926091.666529827
Test=dirfile, Iter=0, ExecCount=5, Mean=66043016.8, Standard Deviation=2821584.762641236
Test=iref, Iter=0, ExecCount=5, Mean=1522848101.6, Standard Deviation=35162719.03500402
Test=forktest, Iter=0, ExecCount=5, Mean=162168439.6, Standard Deviation=2702561.7185885506
Test=bigdir, Iter=0, ExecCount=5, Mean=3607989447.6, Standard Deviation=607608125.4864249
8ee5ca8b5a6c99c3694dc1aa67d0ad0bd08a1148,
Test=manywrites, Iter=0, ExecCount=5, Mean=920928315, Standard Deviation=1808031204.6880147
Test=execout, Iter=0, ExecCount=5, Mean=2585445940.4, Standard Deviation=199008823.91096202
Test=copyin, Iter=0, ExecCount=5, Mean=54409469.4, Standard Deviation=1863917.1667428787
Test=copyout, Iter=0, ExecCount=5, Mean=10620243.2, Standard Deviation=1778097.879754852
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8725510.2, Standard Deviation=1185331.880635841
Test=copyinstr2, Iter=0, ExecCount=5, Mean=15033840, Standard Deviation=377064.38410435955
Test=copyinstr3, Iter=0, ExecCount=5, Mean=12132485, Standard Deviation=868017.1946352791
Test=rwsbrk, Iter=0, ExecCount=5, Mean=37150826.8, Standard Deviation=4626582.7249476155
Test=truncate1, Iter=0, ExecCount=5, Mean=52175823.8, Standard Deviation=1628945.9153921288
Test=truncate2, Iter=0, ExecCount=5, Mean=42439621.6, Standard Deviation=2236935.9708159505
Test=truncate3, Iter=0, ExecCount=5, Mean=482313936.6, Standard Deviation=6909047.420436068
Test=reparent2, Iter=0, ExecCount=5, Mean=3575961896, Standard Deviation=28912428.408966973
Test=pgbug, Iter=0, ExecCount=5, Mean=7386591.2, Standard Deviation=1887372.3845074135
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=28712666, Standard Deviation=2621291.2262856257
Test=badarg, Iter=0, ExecCount=5, Mean=390732417.6, Standard Deviation=9206425.608214423
Test=reparent, Iter=0, ExecCount=5, Mean=941652308.8, Standard Deviation=10339397.80195845
Test=twochildren, Iter=0, ExecCount=5, Mean=804635233.8, Standard Deviation=24429568.371431753
Test=forkfork, Iter=0, ExecCount=5, Mean=776353240, Standard Deviation=2803593.510313594
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2437038249, Standard Deviation=90789903.37264621
Test=argptest, Iter=0, ExecCount=5, Mean=9143403, Standard Deviation=1715058.446684398
Test=createdelete, Iter=0, ExecCount=5, Mean=1331431931.6, Standard Deviation=66989374.73035807
Test=linkunlink, Iter=0, ExecCount=5, Mean=577812934.6, Standard Deviation=13722031.27792625
Test=linktest, Iter=0, ExecCount=5, Mean=86097830.8, Standard Deviation=3312217.3689999874
Test=unlinkread, Iter=0, ExecCount=5, Mean=78066929, Standard Deviation=3119064.903678585
Test=concreate, Iter=0, ExecCount=5, Mean=3975164552.6, Standard Deviation=36141625.476027004
Test=subdir, Iter=0, ExecCount=5, Mean=215055240.6, Standard Deviation=8668064.250423435
Test=fourfiles, Iter=0, ExecCount=5, Mean=244215022, Standard Deviation=13765512.061267227
Test=sharedfd, Iter=0, ExecCount=5, Mean=732281711.2, Standard Deviation=5662298.81088871
Test=dirtest, Iter=0, ExecCount=5, Mean=43191580, Standard Deviation=1518238.3407485795
Test=exectest, Iter=0, ExecCount=5, Mean=73443986.2, Standard Deviation=5724539.498190636
Test=bigargtest, Iter=0, ExecCount=5, Mean=52651673.4, Standard Deviation=2898910.23103162
Test=bigwrite, Iter=0, ExecCount=5, Mean=1690972120.4, Standard Deviation=25820903.65416793
Test=bsstest, Iter=0, ExecCount=5, Mean=8650230, Standard Deviation=431540.81299397396
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2135608942.2, Standard Deviation=23128652.152969304
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1577165722.2, Standard Deviation=8633105.848034803
Test=kernmem, Iter=0, ExecCount=5, Mean=284333071.2, Standard Deviation=25733065.59319975
Test=sbrkfail, Iter=0, ExecCount=5, Mean=2914204212.4, Standard Deviation=19419729.007417336
Test=sbrkarg, Iter=0, ExecCount=5, Mean=55843123.2, Standard Deviation=3646283.5820110315
Test=validatetest, Iter=0, ExecCount=5, Mean=113288376, Standard Deviation=12162279.410086561
Test=stacktest, Iter=0, ExecCount=5, Mean=12204805.2, Standard Deviation=1014552.8910851321
Test=opentest, Iter=0, ExecCount=5, Mean=14340423, Standard Deviation=1276527.9816136034
Test=writetest, Iter=0, ExecCount=5, Mean=753618345.8, Standard Deviation=25007507.957002647
Test=writebig, Iter=0, ExecCount=5, Mean=1642345440.2, Standard Deviation=42077401.011807665
Test=createtest, Iter=0, ExecCount=5, Mean=1670912844.2, Standard Deviation=31019174.353760783
Test=openiput, Iter=0, ExecCount=5, Mean=317539868.2, Standard Deviation=95792499.0041007
Test=exitiput, Iter=0, ExecCount=5, Mean=48914495.8, Standard Deviation=2253611.2204418047
Test=iput, Iter=0, ExecCount=5, Mean=46599679.6, Standard Deviation=2143961.6258744695
Test=mem, Iter=0, ExecCount=5, Mean=4098403383, Standard Deviation=23526868.120069604
Test=pipe1, Iter=0, ExecCount=5, Mean=24675855, Standard Deviation=777428.8367548505
Test=killstatus, Iter=0, ExecCount=5, Mean=2523479198, Standard Deviation=83188645.40040849
Test=preempt, Iter=0, ExecCount=5, Mean=729683630.4, Standard Deviation=1636689.744920918
Test=exitwait, Iter=0, ExecCount=5, Mean=260265503.6, Standard Deviation=2665823.3631278537
Test=rmdot, Iter=0, ExecCount=5, Mean=54646017.8, Standard Deviation=2424050.3075212156
Test=fourteen, Iter=0, ExecCount=5, Mean=102361077.2, Standard Deviation=5267574.269878185
Test=bigfile, Iter=0, ExecCount=5, Mean=153852956, Standard Deviation=5265192.274084252
Test=dirfile, Iter=0, ExecCount=5, Mean=65370985.8, Standard Deviation=5315311.05090767
Test=iref, Iter=0, ExecCount=5, Mean=1482306121.2, Standard Deviation=24151597.918320566
Test=forktest, Iter=0, ExecCount=5, Mean=159745428, Standard Deviation=930821.5076573489
Test=bigdir, Iter=0, ExecCount=5, Mean=3176170350.8, Standard Deviation=516861464.9150528
d55469d3cb845f7b9950e8f8b79d74992c03cf27,
Test=manywrites, Iter=0, ExecCount=5, Mean=3182722165, Standard Deviation=1754355205.4616463
Test=execout, Iter=0, ExecCount=5, Mean=2861661566.8, Standard Deviation=48627053.525834806
Test=copyin, Iter=0, ExecCount=5, Mean=56663331.8, Standard Deviation=2853971.7095478014
Test=copyout, Iter=0, ExecCount=5, Mean=10655067.6, Standard Deviation=559874.632187689
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8371183.4, Standard Deviation=141463.940213752
Test=copyinstr2, Iter=0, ExecCount=5, Mean=14757997.6, Standard Deviation=507621.10281518043
Test=copyinstr3, Iter=0, ExecCount=5, Mean=11857826.6, Standard Deviation=491549.2510128563
Test=rwsbrk, Iter=0, ExecCount=5, Mean=36049018.6, Standard Deviation=1381310.9257313504
Test=truncate1, Iter=0, ExecCount=5, Mean=53746229.6, Standard Deviation=1606726.8899171385
Test=truncate2, Iter=0, ExecCount=5, Mean=43407926.4, Standard Deviation=1613714.0266138546
Test=truncate3, Iter=0, ExecCount=5, Mean=497997119.2, Standard Deviation=11135983.637027163
Test=reparent2, Iter=0, ExecCount=5, Mean=3414238847.6, Standard Deviation=25702405.953533072
Test=pgbug, Iter=0, ExecCount=5, Mean=6238015, Standard Deviation=743671.3755312221
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=24071489.6, Standard Deviation=1085820.1453690662
Test=badarg, Iter=0, ExecCount=5, Mean=437587560, Standard Deviation=14895969.246164162
Test=reparent, Iter=0, ExecCount=5, Mean=966326861.4, Standard Deviation=13851025.314770393
Test=twochildren, Iter=0, ExecCount=5, Mean=781608032.2, Standard Deviation=22026207.34934625
Test=forkfork, Iter=0, ExecCount=5, Mean=772715414.8, Standard Deviation=3134995.757893414
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2480897568, Standard Deviation=2202037.500543758
Test=argptest, Iter=0, ExecCount=5, Mean=8960608.2, Standard Deviation=1340956.627475214
Test=createdelete, Iter=0, ExecCount=5, Mean=1475664776.6, Standard Deviation=67942536.2819954
Test=linkunlink, Iter=0, ExecCount=5, Mean=648769151.8, Standard Deviation=8878878.926227832
Test=linktest, Iter=0, ExecCount=5, Mean=94518379.6, Standard Deviation=2577887.1290650605
Test=unlinkread, Iter=0, ExecCount=5, Mean=84482817.8, Standard Deviation=4496848.516839566
Test=concreate, Iter=0, ExecCount=5, Mean=914909783.6, Standard Deviation=1865987939.0691426
Test=subdir, Iter=0, ExecCount=5, Mean=230163199, Standard Deviation=4323303.20851788
Test=fourfiles, Iter=0, ExecCount=5, Mean=259118229.8, Standard Deviation=18505214.479486212
Test=sharedfd, Iter=0, ExecCount=5, Mean=762756776, Standard Deviation=11023179.311937708
Test=dirtest, Iter=0, ExecCount=5, Mean=44665060.6, Standard Deviation=1604351.0583236762
Test=exectest, Iter=0, ExecCount=5, Mean=69279029.4, Standard Deviation=3888315.8902608207
Test=bigargtest, Iter=0, ExecCount=5, Mean=51851311.6, Standard Deviation=881995.8149298669
Test=bigwrite, Iter=0, ExecCount=5, Mean=1677245320.2, Standard Deviation=15110918.19625064
Test=bsstest, Iter=0, ExecCount=5, Mean=9237708.6, Standard Deviation=850306.5105294678
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2177721121.2, Standard Deviation=17799817.85885408
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1620320050.6, Standard Deviation=6386764.107418701
Test=kernmem, Iter=0, ExecCount=5, Mean=268693230.4, Standard Deviation=35581328.9211973
Test=sbrkfail, Iter=0, ExecCount=5, Mean=2982738365.2, Standard Deviation=19794767.92839112
Test=sbrkarg, Iter=0, ExecCount=5, Mean=57849500, Standard Deviation=6111902.854042552
Test=validatetest, Iter=0, ExecCount=5, Mean=125922655, Standard Deviation=3292219.2467302354
Test=stacktest, Iter=0, ExecCount=5, Mean=13036195.2, Standard Deviation=1160348.6456221682
Test=opentest, Iter=0, ExecCount=5, Mean=15857304.6, Standard Deviation=670181.7437582137
Test=writetest, Iter=0, ExecCount=5, Mean=719796941.8, Standard Deviation=19562030.03410829
Test=writebig, Iter=0, ExecCount=5, Mean=1552815659.6, Standard Deviation=31440720.634890024
Test=createtest, Iter=0, ExecCount=5, Mean=1719470763.6, Standard Deviation=42642776.89383719
Test=openiput, Iter=0, ExecCount=5, Mean=318838346.2, Standard Deviation=96816817.11039169
Test=exitiput, Iter=0, ExecCount=5, Mean=49258255.4, Standard Deviation=4478210.360985602
Test=iput, Iter=0, ExecCount=5, Mean=47247364.6, Standard Deviation=2363230.002674581
Test=mem, Iter=0, ExecCount=5, Mean=4029157587, Standard Deviation=19849112.8516194
Test=pipe1, Iter=0, ExecCount=5, Mean=25941699, Standard Deviation=5178989.00306527
Test=killstatus, Iter=0, ExecCount=5, Mean=2552946893.4, Standard Deviation=134377047.62432176
Test=preempt, Iter=0, ExecCount=5, Mean=554433004.6, Standard Deviation=187021632.4424383
Test=exitwait, Iter=0, ExecCount=5, Mean=262188978.2, Standard Deviation=9329067.110892102
Test=rmdot, Iter=0, ExecCount=5, Mean=57973612.8, Standard Deviation=4217856.48807658
Test=fourteen, Iter=0, ExecCount=5, Mean=111413808, Standard Deviation=2390578.806596532
Test=bigfile, Iter=0, ExecCount=5, Mean=364414554, Standard Deviation=461773747.60291415
Test=dirfile, Iter=0, ExecCount=5, Mean=67163961.4, Standard Deviation=2544764.9574204884
Test=iref, Iter=0, ExecCount=5, Mean=1850135695.6, Standard Deviation=1084065548.40617
Test=forktest, Iter=0, ExecCount=5, Mean=160757910.8, Standard Deviation=1349610.3939032555
Test=bigdir, Iter=0, ExecCount=5, Mean=2195363921.8, Standard Deviation=1607194972.9819415
d03874d458daf2b4ad067bdb31dabcf5bb7b6ea4,
Test=manywrites, Iter=0, ExecCount=5, Mean=3113857208.6, Standard Deviation=1735491885.4505582
Test=execout, Iter=0, ExecCount=5, Mean=2389889366.8, Standard Deviation=102708877.85317075
Test=copyin, Iter=0, ExecCount=5, Mean=56201372, Standard Deviation=4499621.472103015
Test=copyout, Iter=0, ExecCount=5, Mean=10269993.8, Standard Deviation=994210.2123010505
Test=copyinstr1, Iter=0, ExecCount=5, Mean=8841631, Standard Deviation=926374.2683877829
Test=copyinstr2, Iter=0, ExecCount=5, Mean=14903903.4, Standard Deviation=464022.3189592285
Test=copyinstr3, Iter=0, ExecCount=5, Mean=13228180.8, Standard Deviation=3340972.316173721
Test=rwsbrk, Iter=0, ExecCount=5, Mean=34030587.2, Standard Deviation=1873140.524331717
Test=truncate1, Iter=0, ExecCount=5, Mean=55421989.2, Standard Deviation=3480934.795290871
Test=truncate2, Iter=0, ExecCount=5, Mean=43128909.4, Standard Deviation=4752815.963806804
Test=truncate3, Iter=0, ExecCount=5, Mean=507304262, Standard Deviation=7234441.712427953
Test=reparent2, Iter=0, ExecCount=5, Mean=3451040446.2, Standard Deviation=29365921.047064874
Test=pgbug, Iter=0, ExecCount=5, Mean=7083317, Standard Deviation=1512989.2354874837
Test=sbrkbugs, Iter=0, ExecCount=5, Mean=22178007.2, Standard Deviation=1365681.6564539117
Test=badarg, Iter=0, ExecCount=5, Mean=407123950.4, Standard Deviation=11767533.298202466
Test=reparent, Iter=0, ExecCount=5, Mean=944060128.2, Standard Deviation=14378790.120218294
Test=twochildren, Iter=0, ExecCount=5, Mean=680616902.2, Standard Deviation=38885908.13216443
Test=forkfork, Iter=0, ExecCount=5, Mean=768900500.2, Standard Deviation=1662563.3501449502
Test=forkforkfork, Iter=0, ExecCount=5, Mean=2453304573.8, Standard Deviation=58525339.3615623
Test=argptest, Iter=0, ExecCount=5, Mean=8969044.2, Standard Deviation=1465546.3796392456
Test=createdelete, Iter=0, ExecCount=5, Mean=1378022050.4, Standard Deviation=76629224.2580852
Test=linkunlink, Iter=0, ExecCount=5, Mean=598787931.2, Standard Deviation=19506783.989277337
Test=linktest, Iter=0, ExecCount=5, Mean=89204410, Standard Deviation=1506315.1293718389
Test=unlinkread, Iter=0, ExecCount=5, Mean=79918853, Standard Deviation=2621113.7103139954
Test=concreate, Iter=0, ExecCount=5, Mean=3969639845.8, Standard Deviation=65090201.76126975
Test=subdir, Iter=0, ExecCount=5, Mean=216029717, Standard Deviation=7506617.370890534
Test=fourfiles, Iter=0, ExecCount=5, Mean=241914391.6, Standard Deviation=8092597.150225803
Test=sharedfd, Iter=0, ExecCount=5, Mean=745132462.4, Standard Deviation=7194965.785282221
Test=dirtest, Iter=0, ExecCount=5, Mean=43454731.4, Standard Deviation=982448.3458850649
Test=exectest, Iter=0, ExecCount=5, Mean=62395090.6, Standard Deviation=3333793.515613452
Test=bigargtest, Iter=0, ExecCount=5, Mean=49907686.8, Standard Deviation=1635512.4718632381
Test=bigwrite, Iter=0, ExecCount=5, Mean=1618863945.2, Standard Deviation=31095210.609517395
Test=bsstest, Iter=0, ExecCount=5, Mean=8680577.4, Standard Deviation=497208.8782436412
Test=sbrkbasic, Iter=0, ExecCount=5, Mean=2157103685.2, Standard Deviation=16216269.396402111
Test=sbrkmuch, Iter=0, ExecCount=5, Mean=1629942433.4, Standard Deviation=16155307.470711732
Test=kernmem, Iter=0, ExecCount=5, Mean=280962874.4, Standard Deviation=43497971.73950157
Test=sbrkfail, Iter=0, ExecCount=5, Mean=3165711816, Standard Deviation=54543142.090102926
Test=sbrkarg, Iter=0, ExecCount=5, Mean=53595913.4, Standard Deviation=1938288.6136345381
Test=validatetest, Iter=0, ExecCount=5, Mean=122234865, Standard Deviation=13251274.688678557
Test=stacktest, Iter=0, ExecCount=5, Mean=12794873.8, Standard Deviation=919071.0618647505
Test=opentest, Iter=0, ExecCount=5, Mean=15406777.8, Standard Deviation=184300.1116581322
Test=writetest, Iter=0, ExecCount=5, Mean=707758340.6, Standard Deviation=30392500.72717411
Test=writebig, Iter=0, ExecCount=5, Mean=1639493339.6, Standard Deviation=83395114.86425814
Test=createtest, Iter=0, ExecCount=5, Mean=1557079258.4, Standard Deviation=14220157.321435224
Test=openiput, Iter=0, ExecCount=5, Mean=369581470.8, Standard Deviation=13657800.290531185
Test=exitiput, Iter=0, ExecCount=5, Mean=46400294, Standard Deviation=3750647.6470431075
Test=iput, Iter=0, ExecCount=5, Mean=44206978.4, Standard Deviation=1586567.7229977609
Test=mem, Iter=0, ExecCount=5, Mean=4147923842.6, Standard Deviation=33534139.905540813
Test=pipe1, Iter=0, ExecCount=5, Mean=23132340.8, Standard Deviation=781100.4532457398
Test=killstatus, Iter=0, ExecCount=5, Mean=2555502979.2, Standard Deviation=14241699.26262887
Test=preempt, Iter=0, ExecCount=5, Mean=729956105.8, Standard Deviation=1435565.742788431
Test=exitwait, Iter=0, ExecCount=5, Mean=259538142.8, Standard Deviation=3226548.163416238
Test=rmdot, Iter=0, ExecCount=5, Mean=51585155.8, Standard Deviation=2073200.4708181745
